lyrics,artist
"There's something shifting in the distance Don't know what it is Day's as dead as nights [?] Except for the feeling that's Crawling up inside of me as you Sing your song as you Swing along and you're It's your, your song It's the devil in me Makes me stare at you as you Twist up along you Sing your song and you Slipping up to me and you're So close i just a Wanna touch you and i Sing your song and you Dont know what's going on but you Wanna me to come along as you Sing your song and you're Fucking with me as you Slither up to me Your lips there Slipping twisting at my Insides and singing on You're just a Swinging man, it's not your Swinging song and now i Don't know what you want but You're looking at me and you're Falling to the ground and you're Twisting around fucking with my My mind and i don't know what 's going onSwinging in your song Twisting me on as you Slither up to me and it's gotta be And i don't know what you wanna do And you're looking at me with your big dark eyes And you're rubbing your bodyTwisting",sonic youth
Slowly pour the liquid down For miles and miles it flows along Rose coloured neon lighted Swirl around turn around Feel the touch of my hand Swirl around swirl around Fellow shadows black and blue All around all around Locking arms side by side Crouch down before the fire's light You're the first day of my lifeI had no belief before Until I had this dream last night I still remember their savage cries So serious in their rite Faces painted in joyous fright In the dawns early light Oh say did you see the colour of my eternity And the sweat on my skin Our founding fathers laid right down And indian ghost from long ago They gave birth to my bastard kin America it is called A sensation of eternity Locking arms side by side Crouch down before fire's light You're the first day of my life,sonic youth
"I kneel before the green light Of her singing crayon eyes And then I kiss her stomach And it's then I realize: Her light is the night I'm not blind, I believe in you I see a green light I see a green light I see a green light",sonic youth
"Don't be a fool girl He's taking you all the way We have gone to burn you up You've all gone to burn me up Got to, real life You make me feel so stupid I wish it was five minutes before yesterday Do you remember the time we were gonna Do that? [Sweetheart, come here] Bring me all your food and I won't kill you Darling, darling Do you wanna fuck me? No. Bring me all your food. Don't be a fool girl The lotto made our American dream come true Don't go in the water Darling, darling Got to, it's real life [Hey sugar] Come on, come on, come on, come on Come on, come on... I don't remember what it was like yesterday Was there a yesterday? G-force, $8.99 $79.95 The ice ballet, Sleeping Beauty She's a real jogger What becomes a mirror shade most [Huh?] Come on girl We're gonna burn you [What's that?] You're contaminated Something's out there, look Don't you see? Something used to be out there [I swear] I have it all in this book Do you wanna fuck me? [sure] We used to go to the place Tell you what I'm gonna do I'll make you an offer Don't do that What's it gonna be ya, pal? Don't be a bully just cuz I'm a girl Do I make you feel silly? Is he the tall one? I'm sorry, I didn't mean it to sound like that Honey, you can pick up that phone, call Papa And all your troubles will be over I just hope it was worth it As soon as the sun goes down He's going into town And he's gonna play pool Got to, it's real life [Yeah] She always told me you would Somehow I didn't believe it I'll tell you one thing though I think it's gonna rain tomorrow",sonic youth
"Close your eyes, make a wish Cross yourself, see yourself Feel yourself, scream once more Move yourself, across the floor Burn inside, between two walls The advertisement's saying, that pleasure's ever lasting Must be dead and gone to heaven come touch me So I know that I'm not there",sonic youth
"[100% cd5][lee] Let me tell you every thought that I've come to When I think of all the things that you do I can't see if you're the only one - it's hard to say And I think it's all the same to me todayI can see you too If I can just see you this one time I sit alone Everyone's at home I see it I believe Somehow I know it's true Your genetic kiss to me I live inside of youI have heard it said before it'll never happen Had it drilled in since a kid it makes my head spin I'm still looking for these thing that I can't find Thought just come and go swirling through my mindI see me and you Then it's him I'm thinking of We sit alone No one else at home I taste it I feel And now I know it's true Your genetic kiss reveals I'll always be with youHey baby, it's you I'm thinking of Hey baby, who do you love Don't worry baby, I'm watching them as you sleep Let me whisper, some things for you to keepThere's no perfect idea There's no perfect fate Just little stabs of happiness Sometimes a little too late So keep your eyes wide open And know what you're made of Remember first thought best thought Try to stay in love",sonic youth
"Shit is funky fresh, you know It's funky freshIt's funky fresh, you know Shit's funky fresh It's funky fresh, you know Shit's funky freshIt's funky fresh, you know Shit's funky freshIt's funky fresh, you know Shit's funky freshIt's funky fresh, you know Shit's funky freshIt's funky fresh, you know Shit's funky freshIt's funky fresh, you know Shit's funky freshIt's funky fresh, you know Shit's funky fresh",sonic youth
"Free time, free time I have got it gonna get me some Free time, free time I would spend it forever captivated Free time, free time Would you tell me the secret of yr arm Free time, free time Forever fabulastic, blowup, pleasuristic I feel combustible That's my will say it all Mille feuille Mille feuille Mille feuille Now you better take a deep breath The smell is just the best I'll transform even yr breast You are my new weekend guest I can't believe this could happen to me Caught inside someone's knee Free time, free time Uncovered forever barest endeavor Free time, free time If you want me splash me forever Free time, free time Let it happen the leisure, enchanting Free time, free time Yr neck is my favorite pleeze don't spare it I feel combustible that's my will, say it all Now you better cough up the dough If you want to join the show Exotique is not for free Spend wisely eternity Engine of desire is on the road Don't get stuck without a job Free time, free time You have got it gonna get me some Free time, free time Wandering, fantastic, sparkling demanded Free time, free time Did I mention that you control me Free time, free time The merest endeavor slightly forever Mille feuille Mille feuille Mille feuille Mille feuille",sonic youth
Support the power of women Use the power of man Support the flower of women Use the word: Fuck The word is love Support the power of women Use the power of man Support the flower of women Use the word: Fuck The word is LoveThere's a new girl in your life Long red wavy hair Green green lips and purple eyes Skinny hips and big brown breasts Hanging on your wall One end slit the other's rippedSupport the power of women Use the power of man Support the flower of women Use the word Fuck The word is loveSupport the power of women Use the flower of manUse the power of women Use the word Fuck The word is love Use the word Support the power of women Use the power of man Support the flower of women Use the word FuckThe word is loveUse the word Fuck,sonic youth
"I wanna shut you down Love yr. sight and sound I wanna spin you round, till yr. underground I wanna strip you down Till you feel the round I wanna feel your shine I wanna waste some time I wanna paint my face Like a model out of place Cause im supposed to dare The machine will tear I'll throw up sometime And then you'll be mine I wanna serve you down While my mind is on the ground I wanna move your switch Make you go quish My desiring machine Yeah it's made pretty clean Now I'll turn the dial And I'll put you ina pile Modern women cry Modern women don't cry Cry don't cry You hut me with your lie Touch the fire in the rain and See the children Stop their play and Look for shelter In the garden of their Make believe and I I believe Perfection is a I can see what you're going thru but I can't melt my head to what you're Whisked away to light the bomb a Thousand leaves are left to stay and...",sonic youth
"1988, fast `n? bulbous - a tribute to captain beefheart, imaginary records (illusion 002) Notes: captain beefheart cover[lee] Me to you to me Thunderbolts caught easily Shouting truth peacefully Electricity(turn it up)High voltage man kids his night to bring the light to those who need- To hide their shadow deep Though it's too bright find the light I know that friends don't mind- Just how you glow Midnight cowboys steers in black hit the dark road without a map to free Seek electricity seek electricity Midnight cowboys steers in black hit the dark road without a map to free Seek electricity seek electricityLighthouse beacon straight ahead straight ahead across black sea to bring Seeking electricityHigh voltage man kids his night to bring the light to those who need- To hide their shadow deep You are a shallow deed High voltage man kids his night to bring the light to those who need- To hide their insanity You are insanitySeek electricity seek electricity seek electricity seek electricity- Seek electricity seek electricity seek electricity Seek electricity seek electricityElectricity",sonic youth
We're gonna kill The California girls We're gonna fire the exploding load in the milkmaid maiden head We're gonna find the meaning Of feeling good And we're gonna stay there as long as we think we shouldMystery train Three way plane Expressway To your skullMystery train Three way plane Expressway To your skullMystery train Three way plane ExpresswayTo your skull,sonic youth
"You go to my head.......Mention of you.......The very mention of you........You go to my head........Yeah, that's right now...Right... Okay, okay, I'm sorry... I did go in there And I did eat their porridge And I sat in the chairs The three chairs And um, I did break a chair And um, then I... I went upstairs, I was feeling really tired And there are these three beds there And I laid down on one bed and it was too high It was just too high... So then, I um, you know, this ain't a big deal I went and I laid in the middle-sized bed And it was too soft And I was so tired And I got up and I went to the little bed And I laid down And you know it was just right... And you know, I just fell asleep And uh... I'm sleeping And then, like, suddenly Somebody wakes me up And they say ""what are you doing in my bed?"" And I just got up and... I... I just bolted You know... It just wasn't cool to say that And I went to the forest so fast And I never think back",sonic youth
"Hatred I hate the pastI can't see anything at all, all I see is me That's clear enough And that's whats important, to see me My eyes can focus My brain is talking Looks pretty good to me My head's on straight, my girlfriend's beautiful Looks pretty good to meSometimes I speak Tonight there's nothing to say Sometimes we freak And laugh all dayHold these pages up to the light See the jacknife inside of the dream A railroad runs through the record stores at night Coming in for the deep freezeMary: a simple word, are you there in the country? Yr eyes so full, yr head so tight Can't you hear me? Remember our talk That day on the phone? I was the door, and you were the station With shattered glass and miles between us We still flew away in the conversationMy cup is full, and I feel okay The world is dull, but not todayShe think's she's a goddess She says she talks to the spirits I wonder if she can talk to herself? If she can bear to hear it?This is Eric's trip We've all come to watch him slip He's slipping all the way to Texas Can you dig it?(Eric says ""The sky is blue..."") I see with a glass eye The pavement view A shadow forming, across the fields rushing Thru me to youWe tore down the world, and put up four walls I breathe in the myth I'm over the city, fucking the future I'm high and inside yr kissWe can't see clear But what we see is a alright We make up what we can't hear And then we sing all nightScattered pages and shattered lights A jacknife and a dream There's something moving over there on the right Like nothing I've never seen",sonic youth
"Eyeliner was so cheap It was free it was easy to steal because no Sister would miss it really Why would anyone steal it anywayYou can apply it with the same expertise As you have with yr guitar Just a bit so no one Gets too in yr faceHit the street and go look for Angela Licking Angela's thighs back and round and round Black lined lashes is punk rock sex Without all the hangups Hits are for squares And so is moneyBurnt english muffin crunches nicely between teeth With still a whole lotta future to go Bags of records as currency For rent and cigs and electricity Shit and phone, prostitutes On Chrystie and DelanceyThink I can afford sex In Sara Delano Roosevelt Park? Maybe I look like a rich kid Or at least some kid with a bit of coin They will take it I can't even imagine itNowhere to go but the back door Hard boot kick to metal void Cold beer stench Speed plowed waitress Some art rock types working our way To ice cream and thin sheet glory A smile on the jesus freak Hooked on our showBurnished hearts blind to Inevitable madness Take care of the devil Treat him with embrace Alive with Mary Magdalene's heart Her eyes light the screen, a siren Breasts somewhat buttoned Somewhat busting thru Next town over and I land into Exasperated non-finish Deliver me into tour modeFucking kids crashing thru the woods Stream language, resilient nature Ripping thru: stones, rocks Fallen branchThe chattering skulls of adult nayspeak (grimace) Dead orange alerts annoy the bedroom gate The poems, like text-straps, soothe and protect And beautify the insect clickCity noise, screeching car-things Grandmothers in fractured finery A perfect day to taste a dog's coat Puppy lust, n' luckCorrective licking strategies She motions for a light curious To the invasive fix Eyeliner Eyeliner Eyeliner Eyeliner Eyeliner Eyeliner Eyeliner Eyeliner",sonic youth
"Nothing but a savage blur In your face, in your land The weight of you is greater than Forgot my pride Forgot my side Don't bother to leave There's no room outside Your sense of pride Nothing here but a savage blur",sonic youth
"Keep on runnin' in the dark Dude ranch dream is fallin' apart Stolen kisses let's pretend my friend You play sick and I will mend Let the action begin again my friend You be patient and I'll attend Let's rehearse let's do it again Dude ranch nurse yr brand new friendLet nurse give you a shot it's something to do Took my pulse Let nurse give you a shot it's something to do I could love you I could love youDeep sleep coming along Like a newborn colt you found You're wrapping around the gauze Dizzy reminder Ouch she foundLet nurse give you a shot, don't slip too far I could love you I could have youYou be cowboy and I'll allow Let me ride you 'til you fall Let's pretend there's nothing at all Nobody knows the shape I'm in Kiss me now it's just a sin Nobody knows the shape I'm in",sonic youth
"Smile like a sun, back over time Crazy fr you, pleasure is mine I love you, I love you, I love you, what's your name? I love you, I love you, I love you, what's your name? You're coming thru, even it up Going too far, try understand I love you, I love you, I love you, what's your name? I love you, I love you, I love you, what's your name?Whisper kiss yr ear, I'll tell you what I fear Whisper the kisses in yr ear, I'll tell you what I fearCome on home, just ain't fair Name of rock'n'roll, where love dies Couldn't find a soul, tell it like it is Deep down inside, drunken butterfly I love you, I love you, I love you, what's your name? I love you, I love you, I love you, what's your name? I love you, I love you, I love you, what's your name? I love you, I love you, I love you, what's your name?",sonic youth
"1997, Suburbia soundtrack, geffen[Kim] In my head head I'm really tall my eyes are big not small hair flows down my back down the street don't look backIn my heart heart I'm a star bigger then your guitar wish I may wish I might be with you tonightIn my eye eye I'm really shocked I'm not a cul-de-sacIn my heart your the star looking for a candy car wish I may wish I might come undone just for funI was wondering if you ever think of me maybe If you want me tell me in honest I will meet you maybeIn my eye eye I really shocked I'm not a last resort daylight breaks an ugly site it's me is that right?I wish I might come undone just for funI was wondering if you ever think of me maybe If you want me tell me in honest I will meet you maybeI was wondering if you ever think of me maybe If you want me tell me in honest I will meet you maybe",sonic youth
Here it comes again - out of the rain Seems to have a new - kind of same Been it playing on a - simple rhyme The site comes alive and - speaks the mind It turns to me and - it turns to gold It turns to see a - the fast lane slowIt's been a way too long It's been the way I gone It's a-coasting on To the west starLooking out I thought I - saw it blink Coming on to me - like a silver eye Pick it up and - turn it on and Head on out to a - western starlandIt's been a man and gone (?) Now it's a singing song Like a western star It's going my wayLooking out I'm back in - time to stay Into the eastern - silent way (?) Comes alive through - through and clearer (?) Ghost arise to - dirty mirror (?)You've been away too long It's been way too long An eastern star is on A disappearer,sonic youth
"Did you get your disconnection notice? Mine came in the mail today They seem to think I'm disconnected Don't think I know what to read or write or say Glossaries injected daily Words and numbers spell out the price to pay It simply states ""you're disconnected baby"" See how easily it all slips awayThis is no direction Prepare for the city Angels turn on heaven's lightHurry up, the stage awaits you Don't forget to memorize your lines Can you hear them congratulate you? Out of step just can't find the time Will we pass thru undetected? Everything's right here inside our file You're not so free to be so unprotected A secret Mona Lisa hides behind her smileThis is no direction Prepare for the city Angels turn on heaven's lightDid you get your disconnection notice? Mine came in the mail today They seem to think I'm disconnected Don't think I know what to read or write or say Glossaries injected daily Words and numbers spell out the price to pay It simply states ""you're disconnected baby"" See how easily it all slips away",sonic youth
"Wish I could change the way that you feel Standing with him you feel more real Looking so sweet with all your might Trusted in him to put it night (?) Holding his hand like a brand new kite Blue eyes sparkle, open, alright Wish I could see, the girl who'd fight Playing and laughing and trying to show itRunning and falling and dying to know it Staring you down with her gaze hold it Wish I could free you but I can't don't blow itAngel, gonna show it Lord The devil, go on hold it Angel, gonna show it Lord Blow itBecuz of you, becuz of you, becuz of you, becuz of you Becuz of you, becuz of you, becuz of you, becuz of you Becuz of you, becuz of you, becuz of you, becuz of you Becuz of you, becuz of you, becuz of you, becuz of youWish I could free you, but I can't, don't blow it Wish I could free you, but I can't, don't know it",sonic youth
She's in a bad mood But I won't fall for it I believe all her lies But I can't fall for itShe's in a bad mood But i won't fall for it I believe all her lies But i can't fall for it,sonic youth
"1 2 3 4Beat on the brat Beat on the brat Beat on the brat with a baseball bat Oh yeah, oh yeah, huh-ho Beat on the brat Beat on the brat Beat on the brat with a baseball bat Oh yeah, oh yeah, huh-ho Oh yeah, oh yeah, huh-hoWhat can you do? What can you do? With a brat like that always on yr back What can you lose? What can you do? What can you do? With a brat like that always on yr back What can you lose? Lose[repeat all]",sonic youth
There's something in the air there Makes you go insane Brings you back to me It's been so long All that I have to do Is live along It's coming coming down Over me Do you want to see The explosions in my eye Do you want to see The reflection of How we used to be Beauty lies In the eyes of anothers dreams Beauty lies Lost in anothers dream It's coming coming down Over me Do you want to see The explosions in my eye Do you want to see The reflection of How it used to beHey baby Hey sweetheart Hey fox come here Hey beautiful Come here sugar,sonic youth
"Mission control to brain police Free love, key energyPenetration (destroys the party) Violation (of a cosmic body) Do you under (stand the problem) Anti-war (is anti-orgasm)Smash the war hypocrisy Mission control key anarchyLiberation (not your sex slave) Domination (will you behave) See how we be (lieve in nothing) Anti-god (is anti-orgasm)",sonic youth
"My darling cruises the streets for pleasure Skyscrapers in the dead love dawn Throbbing blood mind selfless creature Forever yours and then she's gone Radios play nothing when she's far away Tv antenna nothing gone to waste Radio transmitting nowhere it falls away, She's far awayEvery corner creeping panic Freak lighting in her abstract mind Rubber stamps and dreams of cashflow Wild blood ecstatic crime Radios play nothing when she's far away Tv antenna rusting gone to waste Radio transmitting nowhere it falls away, She's far awayEvery day I feel more like her Street magic in the burning dawn Out for blood my selfless lover Forever yours and then she's gone Radios play nothing when she's far away Tv antenna nothing gone to waste Radio transmitting nowhere it falls away, She's far away",sonic youth
"I can never forget you - the way you rock the girls They move a world and love you - a blast in the underworld I stick a knife in my head - thinking 'bout your eyes But now that you been shot dead - I've got a new surprise I been waitin' for you just to say He's off to check his mind But all I know is you got no money But that's got nothing to do with a good timeCan you forgive the boy who - shot you in the head Or should you get a gun and - go and get revenge? A 100% of my love - up to you true star It's hard to believe you took off - I always thought you'd go farBut I've been around the world a million times And all you men are slime It's goin' to my head, goodbye I am dead Wastewood rockers is time for cryin', hey!",sonic youth
"The lights are on, but you're not home Your mind is not your own Your heart sweats, your body shakes Another kiss is what it takes You can't sleep, you can't eat There's no doubt you're in deep Your throat is tight, you can't breathe Another kiss is all you need You'd like to think That you're immune to the stuff, oh yeah It's closer to the truth to say you can't get enough Gonna have to face it, you're addicted to loveYour tongue is tied, you can't breathe You're runnin' at a different speed Your heart beats in double time Another kiss and you'll be mine A one track mind You can't be saved Oblivion is all you crave If there is some for you You don't mind if you doYou'd like to think That you're immune to the stuff, oh yeah It's closer to the truth to say you can't get enough Gonna have to face it, you're addicted to loveMight as well face it, you're addicted to love Might as well face it, you're addicted to love Might as well face it, you're addicted to love Might as well face it, you're addicted to love Might as well face it, you're addicted to loveThe lights are on, but you're not home Your will is not your own Your heart sweats, your teeth grind Another kiss and you'll be mineYou'd like to think That you're immune to the stuff, oh yeah It's closer to the truth to say you can't get enough Face it, you're addicted to loveMight as well face it, you're addicted to love Might as well face it, you're addicted to love Might as well face it, you're addicted to love Might as well face it, you're addicted to love Might as well face it, you're addicted to love Might as well face it, you're addicted to love",sonic youth
"Let's go walking on the water Come all the way please I wanna know Should I stay or go? No need to be scared Let's jump into the day I wanna know I think I oughta goClose your eyes and make believe You can do whatever you please I wanna know I think I better goLet's go walkin on water Now you think I'm Satan's daughter I wanna know Please let me go!Just too quick Now I think I'm gonna be sick I wanna know Should I stay or go?I'm trying for the future It's funny that way I wanna know I wanna know!I took a look into the hate It made me feel very up to date I wanna know Should I stay or go?Hold me tight, down on my knees So I don't go burning 'cross the breeze I wanna know I wanna know!I wanna know Should I stay or go?Burning 'cross the breeze Burning 'cross the breeze Blowing 'cross the breeze",sonic youth
I got a catholic block Inside my head I let it go to work Bring it all back home It serves you right And I can motor down You got to earn yr freedom Get it on my ownI just live 4ever There just is no end I just trust the oppression Like I trust yr friendsI got a catholic block Inside my head I let it play around Iron to goldCome back to me awhileI got a catholic block it's around my head I got a catholic block and it's blood orange red I got a catholic block do you like to fuck? I got a catholic block guess I'm out of luck,sonic youth
"long ago and oh so far away I fell in love with you before the second show your guitar it sounds so sweet and clear but you're not really there it's just the radiodon't you remember you told me you love me baby you said you'd be coming back this way again baby baby baby baby baby oh baby I love you, I really doloneliness, is such a sad affair and I can hardly wait to be with you again what to say to make you come again come back to me again and play your sad guitardon't you remember you told me you love me baby you said you'd be coming back this way again baby baby baby baby baby oh baby I love you, I really dodon't you remember you told me you love me baby you said you'd be coming back this way again baby baby baby baby baby oh baby I love you, I really do",sonic youth
"Another can of worms Another stomach turns Yeh yr ghetto burns It's the song I hate, it's the song I hate You got a stupid man You got a Ku Klux Klan Yr fuckin' battle plan It's the song I hate, it's the song I hateA sieg heil-in' squirt You're an impotent jerk Yeh a fascist twerp It's the song I hate, it's the song I hateBlack robe and swill I believe Anita Hill Judge will rot in hell It's the song I hate, it's the song I hateYeah a cross on fire By a christian liar A black attack on fire It's the song I hate, it's the song I hateYeah the president sucks He's a war pig fuck His shit is out of luck It's the song I hate, it's the song I hateAnother nazi attack A skinhead is cracked My blood is black It's the song I hate, it's the song I hateWe're banging pots and pans To make you understand We gonna bury you man It's the song I hate, it's the song I hateI'm a human wreck A redneck in check I killed the teacher's pet It's the song I hate, it's the song I hate It's the song I hate, it's the song I hate It's the song I hate, it's the song I hate It's the song I hate, it's the song I hate It's the song I hate, it's the song I hate It's the song I hate, it's the song I hate",sonic youth
"I see your wishes on the wall, and that's all right with me I see you run to make a call, hoping that there's someone free Your life and my life they don't touch at all, and that's no way to be We've never seemed so far What's real? what is true? I ain't turning my back on you Where're you goin'? where've you been? Making wishes, watching dreamsIt might be simple, it might be true, I might be overwhelmed by you You might be empty, the way your eyes just look right through It's such a mess now anyway, wish fulfillment every day I don't believe you, now I can't hear a word you sayI see you shaking in the light, reading the headline news The others they're not quite so bright, we want them to choose you I could almost see your face tonight, singing simple rhythm'n'blues You'll always be a starShake it baby! come'on scream! Just see your face in a magazine Don't doubt it! leaves Chris sore! (?) I can't stand it anymoreIt's my favorite shot of you, you look so pretty your eyes were true I'm still on your side, in spite of everything you do We're only blood on blood on life, you paint me pictures every night (?) Come wish beside me, don't you know you know what's right",sonic youth
Lights on the stones on backed-up drain What lovers list on languid stain We've come together to gather star Shooting up stones a pallored heart Dead or alive There's danger The dead are alright With meWe're not gonna run away We're not gonna leave you stranger We turn the light on your lonely homeCamera on the haunted stones Blood-shadow gentle painted scorn Now it's dancin' ink across your skin Hieroglyphic-lover nature-friendThe dead are alive There's danger The dead are alright With meWe're not gonna run away We're not gonna leave you stranger We turn the light on your lonely home,sonic youth
